"","X1","G_means","gen_factor","exp_env_factor","E_means","data.type","row"
"18226","21",0.478760847088573,"G_2","E_2",-0.105841684397995,"raw.ne",17060
"18227","31",-0.851516738182403,"G_3","E_3",0.0818468982638556,"raw.ne",17060
"18228","41",-0.675687120046738,"G_4","E_4",0.058127279958479,"raw.ne",17060
"18229","G_11",1.04844301114057,"G_1","E_1",-0.0341324938243408,"mean.ne",17060
"18230","G_21",0.478760847088572,"G_2","E_2",-0.105841684397994,"mean.ne",17060
"18231","G_31",-0.851516738182402,"G_3","E_3",0.0818468982638556,"mean.ne",17060
"18232","G_41",-0.675687120046738,"G_4","E_4",0.0581272799584792,"mean.ne",17060
"18233","1",1.45625929010301,"G_1","E_1",-0.70352133423355,"raw",17061
"18234","2",0.0482708379010339,"G_2","E_2",0.112855089849368,"raw",17061
"18235","3",-0.671549392241335,"G_3","E_3",0.23529804763808,"raw",17061
"18236","4",-0.771872336423019,"G_4","E_4",0.416476596085788,"raw",17061
"18237","G_1",1.45625929010301,"G_1","E_1",-0.70352133423355,"means",17061
"18238","G_2",0.0482708379010321,"G_2","E_2",0.112855089849369,"means",17061
"18239","G_3",-0.671549392241336,"G_3","E_3",0.23529804763808,"means",17061
"18240","G_4",-0.771872336423018,"G_4","E_4",0.416476596085788,"means",17061
"18241","11",1.18850519608747,"G_1","E_1",-0.683281821706971,"raw.ne",17061
"18242","21",-0.264558515098861,"G_2","E_2",-0.136268238731392,"raw.ne",17061
"18243","31",-0.607478771868206,"G_3","E_3",0.353329702551713,"raw.ne",17061
"18244","41",-0.316467909120406,"G_4","E_4",0.466220357886652,"raw.ne",17061
"18245","G_11",1.18850519608747,"G_1","E_1",-0.683281821706971,"mean.ne",17061
"18246","G_21",-0.264558515098862,"G_2","E_2",-0.136268238731392,"mean.ne",17061
"18247","G_31",-0.607478771868206,"G_3","E_3",0.353329702551712,"mean.ne",17061
"18248","G_41",-0.316467909120406,"G_4","E_4",0.466220357886651,"mean.ne",17061
"18249","1",0.37585221357803,"G_1","E_1",-0.282406414321522,"raw",17062
"18250","2",0.0871221252305974,"G_2","E_2",0.164335810695826,"raw",17062
"18251","3",0.11882721826127,"G_3","E_3",-0.00442680395287415,"raw",17062
"18252","4",-0.499702247807268,"G_4","E_4",0.2045967168412,"raw",17062
"18253","G_1",0.375852213578031,"G_1","E_1",-0.282406414321522,"means",17062
"18254","G_2",0.0871221252305952,"G_2","E_2",0.164335810695826,"means",17062
"18255","G_3",0.11882721826127,"G_3","E_3",-0.00442680395287347,"means",17062
"18256","G_4",-0.499702247807268,"G_4","E_4",0.2045967168412,"means",17062
"18257","11",0.191372703188138,"G_1","E_1",-0.335570980016849,"raw.ne",17062
"18258","21",0.102671204863435,"G_2","E_2",-0.144092921302945,"raw.ne",17062
"18259","31",0.0660459599814072,"G_3","E_3",0.0436590483591851,"raw.ne",17062
"18260","41",-0.360089868032981,"G_4","E_4",0.436004852960609,"raw.ne",17062
"18261","G_11",0.19137270318814,"G_1","E_1",-0.335570980016849,"mean.ne",17062
"18262","G_21",0.102671204863433,"G_2","E_2",-0.144092921302945,"mean.ne",17062
"18263","G_31",0.0660459599814079,"G_3","E_3",0.0436590483591858,"mean.ne",17062
"18264","G_41",-0.36008986803298,"G_4","E_4",0.436004852960608,"mean.ne",17062
"18265","1",-0.815635961467912,"G_1","E_1",-0.515920942609295,"raw",17063
"18266","2",-1.14643393274932,"G_2","E_2",-0.237488336967487,"raw",17063
"18267","3",1.07977939704436,"G_3","E_3",0.347867842894867,"raw",17063
"18268","4",0.441781488863891,"G_4","E_4",-0.0349675716270668,"raw",17063
"18269","G_1",-0.815635961467912,"G_1","E_1",-0.515920942609293,"means",17063
"18270","G_2",-1.14643393274932,"G_2","E_2",-0.237488336967488,"means",17063
"18271","G_3",1.07977939704436,"G_3","E_3",0.347867842894867,"means",17063
"18272","G_4",0.441781488863891,"G_4","E_4",-0.0349675716270661,"means",17063
"18273","11",-0.61623430725152,"G_1","E_1",-0.525944637463229,"raw.ne",17063
"18274","21",-0.890880168688354,"G_2","E_2",-0.0871639644446941,"raw.ne",17063
"18275","31",0.932969877070155,"G_3","E_3",0.445945314976725,"raw.ne",17063
"18276","41",0.574144598869718,"G_4","E_4",0.167163286931197,"raw.ne",17063
"18277","G_11",-0.61623430725152,"G_1","E_1",-0.525944637463228,"mean.ne",17063
"18278","G_21",-0.890880168688353,"G_2","E_2",-0.087163964444694,"mean.ne",17063
"18279","G_31",0.932969877070155,"G_3","E_3",0.445945314976726,"mean.ne",17063
"18280","G_41",0.574144598869717,"G_4","E_4",0.167163286931196,"mean.ne",17063
"18281","1",0.126637169601379,"G_1","E_1",-0.277432548471409,"raw",17064
"18282","2",0.0688502242506857,"G_2","E_2",-0.354064374183767,"raw",17064
"18283","3",-0.647135326234907,"G_3","E_3",-0.103640684217412,"raw",17064
"18284","4",0.226081227521624,"G_4","E_4",0.509570902011371,"raw",17064
"18285","G_1",0.12663716960138,"G_1","E_1",-0.277432548471409,"means",17064
"18286","G_2",0.0688502242506848,"G_2","E_2",-0.354064374183767,"means",17064
"18287","G_3",-0.647135326234907,"G_3","E_3",-0.103640684217412,"means",17064
"18288","G_4",0.226081227521624,"G_4","E_4",0.50957090201137,"means",17064
"18289","11",0.454355641232296,"G_1","E_1",0.0910831048992678,"raw.ne",17064
"18290","21",0.0387834304821761,"G_2","E_2",-0.583420168276796,"raw.ne",17064
"18291","31",-0.290098963595193,"G_3","E_3",-0.142741246727231,"raw.ne",17064
"18292","41",-0.203040108119278,"G_4","E_4",0.635078310104759,"raw.ne",17064
"18293","G_11",0.454355641232297,"G_1","E_1",0.0910831048992676,"mean.ne",17064
"18294","G_21",0.0387834304821751,"G_2","E_2",-0.583420168276795,"mean.ne",17064
"18295","G_31",-0.290098963595194,"G_3","E_3",-0.142741246727231,"mean.ne",17064
"18296","G_41",-0.203040108119278,"G_4","E_4",0.635078310104759,"mean.ne",17064
"18297","1",0.120661654780392,"G_1","E_1",-0.474718036142702,"raw",17065
"18298","2",0.569033069288655,"G_2","E_2",-0.108121793215984,"raw",17065
"18299","3",0.200599278988963,"G_3","E_3",-0.0825942481797446,"raw",17065
"18300","4",-0.913416429045484,"G_4","E_4",0.642311651550956,"raw",17065
"18301","G_1",0.120661654780392,"G_1","E_1",-0.474718036142702,"means",17065
"18302","G_2",0.569033069288655,"G_2","E_2",-0.108121793215984,"means",17065
"18303","G_3",0.200599278988963,"G_3","E_3",-0.0825942481797443,"means",17065
"18304","G_4",-0.913416429045484,"G_4","E_4",0.642311651550956,"means",17065
"18305","11",0.0823401668642427,"G_1","E_1",-0.393626157985893,"raw.ne",17065
"18306","21",0.684542884687008,"G_2","E_2",-0.435644679244038,"raw.ne",17065
"18307","31",0.0599431150372456,"G_3","E_3",-0.0452630696032612,"raw.ne",17065
"18308","41",-0.826826166588497,"G_4","E_4",0.874533906833192,"raw.ne",17065
"18309","G_11",0.0823401668642429,"G_1","E_1",-0.393626157985894,"mean.ne",17065
"18310","G_21",0.684542884687008,"G_2","E_2",-0.435644679244036,"mean.ne",17065
"18311","G_31",0.059943115037246,"G_3","E_3",-0.0452630696032612,"mean.ne",17065
"18312","G_41",-0.826826166588497,"G_4","E_4",0.874533906833191,"mean.ne",17065
"18313","1",1.02227277201733,"G_1","E_1",-0.490255537219589,"raw",17066
"18314","2",-0.522439085129444,"G_2","E_2",-0.0102200118302822,"raw",17066
"18315","3",-0.0198633965741246,"G_3","E_3",0.256347495386456,"raw",17066
"18316","4",0.0870233064878217,"G_4","E_4",0.811121650465003,"raw",17066
"18317","G_1",1.02227277201733,"G_1","E_1",-0.490255537219589,"means",17066
"18318","G_2",-0.522439085129445,"G_2","E_2",-0.0102200118302826,"means",17066
"18319","G_3",-0.0198633965741239,"G_3","E_3",0.256347495386456,"means",17066
"18320","G_4",0.0870233064878219,"G_4","E_4",0.811121650465003,"means",17066
"18321","11",0.866630659056745,"G_1","E_1",-0.671749126114293,"raw.ne",17066
"18322","21",-0.646049812942557,"G_2","E_2",-0.496458104951526,"raw.ne",17066
"18323","31",0.0208018780324815,"G_3","E_3",0.215098899132684,"raw.ne",17066
"18324","41",-0.24138272414667,"G_4","E_4",0.953108331933135,"raw.ne",17066
"18325","G_11",0.866630659056746,"G_1","E_1",-0.671749126114291,"mean.ne",17066
"18326","G_21",-0.646049812942558,"G_2","E_2",-0.496458104951527,"mean.ne",17066
"18327","G_31",0.0208018780324821,"G_3","E_3",0.215098899132684,"mean.ne",17066
"18328","G_41",-0.24138272414667,"G_4","E_4",0.953108331933134,"mean.ne",17066
"18329","1",-0.222469242725271,"G_1","E_1",0.0284846326629658,"raw",17067
"18330","2",0.941586649404426,"G_2","E_2",-0.175159658799061,"raw",17067
"18331","3",-0.436563295486815,"G_3","E_3",0.0602048036219975,"raw",17067
"18332","4",-0.527065826822758,"G_4","E_4",-0.158041493116321,"raw",17067
"18333","G_1",-0.222469242725272,"G_1","E_1",0.028484632662966,"means",17067
"18334","G_2",0.941586649404427,"G_2","E_2",-0.175159658799062,"means",17067
"18335","G_3",-0.436563295486816,"G_3","E_3",0.0602048036219977,"means",17067
"18336","G_4",-0.527065826822759,"G_4","E_4",-0.15804149311632,"means",17067
"18337","11",-0.109225829612946,"G_1","E_1",-0.110419454284519,"raw.ne",17067
"18338","21",1.2267409685766,"G_2","E_2",-0.033387281353888,"raw.ne",17067
"18339","31",-0.26809868583161,"G_3","E_3",0.302008648094899,"raw.ne",17067
"18340","41",-0.849416453132049,"G_4","E_4",-0.158201912456492,"raw.ne",17067
"18341","G_11",-0.109225829612947,"G_1","E_1",-0.110419454284519,"mean.ne",17067
"18342","G_21",1.22674096857661,"G_2","E_2",-0.0333872813538882,"mean.ne",17067
"18343","G_31",-0.26809868583161,"G_3","E_3",0.302008648094899,"mean.ne",17067
"18344","G_41",-0.849416453132049,"G_4","E_4",-0.158201912456492,"mean.ne",17067
"18345","1",1.3049608048214,"G_1","E_1",-0.511681783369885,"raw",17068
"18346","2",0.232144785024038,"G_2","E_2",-0.22191969372089,"raw",17068
"18347","3",-0.233367128857138,"G_3","E_3",0.503046398018015,"raw",17068
"18348","4",-1.16962013088593,"G_4","E_4",0.36467340917513,"raw",17068
"18349","G_1",1.3049608048214,"G_1","E_1",-0.511681783369886,"means",17068
"18350","G_2",0.232144785024037,"G_2","E_2",-0.221919693720891,"means",17068
"18351","G_3",-0.233367128857138,"G_3","E_3",0.503046398018015,"means",17068
"18352","G_4",-1.16962013088593,"G_4","E_4",0.36467340917513,"means",17068
"18353","11",1.00498396122177,"G_1","E_1",-0.60309500793919,"raw.ne",17068
"18354","21",0.471114275429225,"G_2","E_2",-0.317274568667193,"raw.ne",17068
"18355","31",-0.240059457127502,"G_3","E_3",0.340922160218865,"raw.ne",17068
"18356","41",-1.23603877952349,"G_4","E_4",0.579447416387518,"raw.ne",17068
"18357","G_11",1.00498396122177,"G_1","E_1",-0.60309500793919,"mean.ne",17068
"18358","G_21",0.471114275429224,"G_2","E_2",-0.317274568667193,"mean.ne",17068
"18359","G_31",-0.240059457127502,"G_3","E_3",0.340922160218865,"mean.ne",17068
"18360","G_41",-1.23603877952349,"G_4","E_4",0.579447416387518,"mean.ne",17068
"18361","1",-0.68714930728587,"G_1","E_1",-0.90318087959375,"raw",17069
"18362","2",-0.548284275797337,"G_2","E_2",-0.0534151706947932,"raw",17069
"18363","3",0.0222440245473701,"G_3","E_3",0.516307946439709,"raw",17069
"18364","4",1.58313857297046,"G_4","E_4",0.810237118283454,"raw",17069
"18365","G_1",-0.687149307285871,"G_1","E_1",-0.903180879593751,"means",17069
"18366","G_2",-0.548284275797335,"G_2","E_2",-0.0534151706947942,"means",17069
"18367","G_3",0.0222440245473699,"G_3","E_3",0.51630794643971,"means",17069
"18368","G_4",1.58313857297046,"G_4","E_4",0.810237118283455,"means",17069
"18369","11",-0.358650532743553,"G_1","E_1",-0.836619637881934,"raw.ne",17069
"18370","21",-0.566812284502516,"G_2","E_2",-0.398273414068816,"raw.ne",17069
"18371","31",-0.198652688205379,"G_3","E_3",0.288660486925519,"raw.ne",17069
"18372","41",1.12411550545145,"G_4","E_4",0.946232565025232,"raw.ne",17069
"18373","G_11",-0.358650532743554,"G_1","E_1",-0.836619637881934,"mean.ne",17069
"18374","G_21",-0.566812284502516,"G_2","E_2",-0.398273414068815,"mean.ne",17069
"18375","G_31",-0.198652688205379,"G_3","E_3",0.288660486925519,"mean.ne",17069
"18376","G_41",1.12411550545145,"G_4","E_4",0.94623256502523,"mean.ne",17069
"18377","1",0.544650007633277,"G_1","E_1",-0.923738342422151,"raw",17070
"18378","2",0.55873001680752,"G_2","E_2",-0.802426839751017,"raw",17070
"18379","3",-1.18736768511494,"G_3","E_3",-0.498075235177449,"raw",17070
"18380","4",-0.74112559841518,"G_4","E_4",1.3991271582613,"raw",17070
"18381","G_1",0.544650007633277,"G_1","E_1",-0.923738342422151,"means",17070
"18382","G_2",0.55873001680752,"G_2","E_2",-0.802426839751017,"means",17070
"18383","G_3",-1.18736768511494,"G_3","E_3",-0.498075235177449,"means",17070
"18384","G_4",-0.741125598415181,"G_4","E_4",1.3991271582613,"means",17070
"18385","11",0.609001079736659,"G_1","E_1",-0.557767074005872,"raw.ne",17070
"18386","21",0.435556035205811,"G_2","E_2",-0.292285107325175,"raw.ne",17070
"18387","31",-0.653503258540381,"G_3","E_3",-0.224251623177687,"raw.ne",17070
"18388","41",-0.391053856402089,"G_4","E_4",1.07430380450873,"raw.ne",17070
"18389","G_11",0.609001079736659,"G_1","E_1",-0.557767074005872,"mean.ne",17070
"18390","G_21",0.435556035205811,"G_2","E_2",-0.292285107325175,"mean.ne",17070
"18391","G_31",-0.653503258540381,"G_3","E_3",-0.224251623177687,"mean.ne",17070
"18392","G_41",-0.391053856402089,"G_4","E_4",1.07430380450873,"mean.ne",17070
"18393","1",0.202426474820019,"G_1","E_1",-0.862521792034035,"raw",17071
"18394","2",0.314189929687094,"G_2","E_2",0.258127772526327,"raw",17071
"18395","3",-0.195097727681781,"G_3","E_3",-0.807985841296315,"raw",17071
"18396","4",-0.873990559449053,"G_4","E_4",0.859907978180302,"raw",17071
"18397","G_1",0.202426474820019,"G_1","E_1",-0.862521792034035,"means",17071
"18398","G_2",0.314189929687094,"G_2","E_2",0.258127772526327,"means",17071
"18399","G_3",-0.195097727681781,"G_3","E_3",-0.807985841296315,"means",17071
"18400","G_4",-0.873990559449053,"G_4","E_4",0.859907978180302,"means",17071
"18401","11",0.19649274458896,"G_1","E_1",-0.594269963788889,"raw.ne",17071
"18402","21",0.652003274795727,"G_2","E_2",0.256861048945703,"raw.ne",17071
"18403","31",-0.11818982812852,"G_3","E_3",-0.471130681039283,"raw.ne",17071
"18404","41",-0.730306191256167,"G_4","E_4",0.808539595882469,"raw.ne",17071
"18405","G_11",0.19649274458896,"G_1","E_1",-0.59426996378889,"mean.ne",17071
"18406","G_21",0.652003274795726,"G_2","E_2",0.256861048945704,"mean.ne",17071
"18407","G_31",-0.11818982812852,"G_3","E_3",-0.471130681039283,"mean.ne",17071
"18408","G_41",-0.730306191256166,"G_4","E_4",0.808539595882469,"mean.ne",17071
"18409","1",-0.393216004291671,"G_1","E_1",-0.591296149008517,"raw",17072
"18410","2",0.0198976313235261,"G_2","E_2",0.241611604791414,"raw",17072
"18411","3",-0.308096559433866,"G_3","E_3",-0.256882929619106,"raw",17072
"18412","4",0.68632050085443,"G_4","E_4",0.611473042288628,"raw",17072
"18413","G_1",-0.393216004291671,"G_1","E_1",-0.591296149008516,"means",17072
"18414","G_2",0.0198976313235272,"G_2","E_2",0.241611604791412,"means",17072
"18415","G_3",-0.308096559433865,"G_3","E_3",-0.256882929619106,"means",17072
"18416","G_4",0.686320500854429,"G_4","E_4",0.611473042288629,"means",17072
"18417","11",-0.506090824888713,"G_1","E_1",-0.954610436194169,"raw.ne",17072
"18418","21",0.0113206913966406,"G_2","E_2",0.172637861308217,"raw.ne",17072
"18419","31",-0.150701666189235,"G_3","E_3",0.13273372659023,"raw.ne",17072
"18420","41",0.645471799681306,"G_4","E_4",0.649238848295722,"raw.ne",17072
"18421","G_11",-0.506090824888713,"G_1","E_1",-0.954610436194169,"mean.ne",17072
"18422","G_21",0.011320691396642,"G_2","E_2",0.172637861308215,"mean.ne",17072
"18423","G_31",-0.150701666189235,"G_3","E_3",0.132733726590231,"mean.ne",17072
"18424","G_41",0.645471799681306,"G_4","E_4",0.649238848295722,"mean.ne",17072
"18425","1",-1.72832618594625,"G_1","E_1",-0.68269406132961,"raw",17073
"18426","2",-0.266160719374137,"G_2","E_2",0.134393028257689,"raw",17073
"18427","3",0.67209952514935,"G_3","E_3",-0.171419553959205,"raw",17073
"18428","4",0.88098296842169,"G_4","E_4",0.278316175281781,"raw",17073
"18429","G_1",-1.72832618594625,"G_1","E_1",-0.68269406132961,"means",17073
"18430","G_2",-0.266160719374135,"G_2","E_2",0.134393028257689,"means",17073
"18431","G_3",0.672099525149349,"G_3","E_3",-0.171419553959204,"means",17073
"18432","G_4",0.88098296842169,"G_4","E_4",0.278316175281781,"means",17073
"18433","11",-1.44639176196849,"G_1","E_1",-0.345911216074852,"raw.ne",17073
"18434","21",-0.150903523809469,"G_2","E_2",-0.18059147949014,"raw.ne",17073
"18435","31",0.635015799356928,"G_3","E_3",0.199792915188213,"raw.ne",17073
"18436","41",0.962279486421026,"G_4","E_4",0.326709780376777,"raw.ne",17073
"18437","G_11",-1.44639176196849,"G_1","E_1",-0.345911216074852,"mean.ne",17073
"18438","G_21",-0.150903523809467,"G_2","E_2",-0.180591479490139,"mean.ne",17073
"18439","G_31",0.635015799356928,"G_3","E_3",0.199792915188214,"mean.ne",17073
"18440","G_41",0.962279486421026,"G_4","E_4",0.326709780376777,"mean.ne",17073
"18441","1",-0.72889440893558,"G_1","E_1",-0.494070592874731,"raw",17074
"18442","2",-1.11552304276314,"G_2","E_2",-0.307209769119889,"raw",17074
"18443","3",0.124357197183949,"G_3","E_3",-0.0745498327031551,"raw",17074
"18444","4",1.26979114992332,"G_4","E_4",0.425561090106326,"raw",17074
"18445","G_1",-0.72889440893558,"G_1","E_1",-0.494070592874732,"means",17074
"18446","G_2",-1.11552304276314,"G_2","E_2",-0.307209769119889,"means",17074
"18447","G_3",0.124357197183949,"G_3","E_3",-0.0745498327031553,"means",17074
"18448","G_4",1.26979114992332,"G_4","E_4",0.425561090106326,"means",17074
"18449","11",-0.530469395933558,"G_1","E_1",-0.504184283476674,"raw.ne",17074
"18450","21",-1.1211132453143,"G_2","E_2",-0.0478842619659376,"raw.ne",17074
"18451","31",0.441292417390626,"G_3","E_3",0.0833711330227683,"raw.ne",17074
"18452","41",1.21029022385723,"G_4","E_4",0.468697412419842,"raw.ne",17074
"18453","G_11",-0.530469395933557,"G_1","E_1",-0.504184283476674,"mean.ne",17074
"18454","G_21",-1.1211132453143,"G_2","E_2",-0.047884261965937,"mean.ne",17074
"18455","G_31",0.441292417390626,"G_3","E_3",0.0833711330227689,"mean.ne",17074
"18456","G_41",1.21029022385724,"G_4","E_4",0.468697412419842,"mean.ne",17074
"18457","1",0.831253177484415,"G_1","E_1",-0.221161234374936,"raw",17075
"18458","2",-0.224171521261646,"G_2","E_2",0.632926340452936,"raw",17075
"18459","3",-0.0980944921510929,"G_3","E_3",-0.858012237129633,"raw",17075
"18460","4",-0.799777452855166,"G_4","E_4",0.155456842268143,"raw",17075
"18461","G_1",0.831253177484417,"G_1","E_1",-0.221161234374936,"means",17075
"18462","G_2",-0.224171521261646,"G_2","E_2",0.632926340452936,"means",17075
"18463","G_3",-0.0980944921510924,"G_3","E_3",-0.858012237129633,"means",17075
"18464","G_4",-0.799777452855166,"G_4","E_4",0.155456842268144,"means",17075
"18465","11",1.1008739887984,"G_1","E_1",-0.209652553322487,"raw.ne",17075
"18466","21",0.0419443532642721,"G_2","E_2",0.543839472398398,"raw.ne",17075
"18467","31",-0.312856701073791,"G_3","E_3",-0.4996382235818,"raw.ne",17075
"18468","41",-0.829961640988877,"G_4","E_4",0.165451304505887,"raw.ne",17075
"18469","G_11",1.1008739887984,"G_1","E_1",-0.209652553322486,"mean.ne",17075
"18470","G_21",0.0419443532642704,"G_2","E_2",0.543839472398399,"mean.ne",17075
"18471","G_31",-0.312856701073791,"G_3","E_3",-0.4996382235818,"mean.ne",17075
"18472","G_41",-0.829961640988876,"G_4","E_4",0.165451304505887,"mean.ne",17075
"18473","1",-0.795718411634714,"G_1","E_1",0.397477322914658,"raw",17076
"18474","2",0.620479083659767,"G_2","E_2",-0.000524858729804012,"raw",17076
"18475","3",0.462840495030683,"G_3","E_3",0.46455091161657,"raw",17076
"18476","4",0.178646896179019,"G_4","E_4",-0.39525531256667,"raw",17076
"18477","G_1",-0.795718411634714,"G_1","E_1",0.397477322914659,"means",17076
